,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output
271,2.2,1344.366849,-5.5,0,0,3.38E-06,3641.998167,0.000181975,281647.2166,0.670794266,0.261616981,2.077389212,2.147785713,0.774597818,4.711988401,98891.48493,0.000249272,9.66E-07,0.007776431,1.14E-07,0.000980995,2.22E-07,0.480613135,0.2460381,0.288961047,0.097829896,0.125763366,0.933883899,2.724968533,1.08053258,2.672842932,2.872240776,0.218431805,1.041320701,5.508895328,2.106820459,1.073332327,2.234879261,0.120772638,0.939673754,4.939316478,2.120569268,0.444997139,1.072198812
272,2.2,1438.417864,4.4,1.1,1.1,7.82E-06,3945.075809,0.00069882,288628.8701,0.397862358,0.967090327,2.077455281,1.912013157,0.789842642,1.136006269,209621.9866,0.001050427,6.44E-07,0.005116938,9.75E-07,0.000893481,2.28E-07,0.282991293,0.161375387,0.237418238,0.003282345,0.114440828,2.316726927,3.408430184,0.73597814,0.789495016,1.806267222,0.208918386,5.431819564,6.394642391,2.606606113,1.146898446,2.623044628,0.12036475,6.474213142,4.377840461,1.970910419,1.247707956,2.464396623
273,1.1,1305.25593,2.2,1.1,0,5.67E-06,3943.133474,0.000994786,277888.9089,0.69995656,0.520029479,1.106841647,1.928673946,1.653306857,0.200322703,211602.1669,0.000710143,4.07E-07,0.00132543,1.70E-07,0.000544068,3.05E-07,0.300939713,0.442381088,0.31362976,0.008439018,0.124884097,2.483279938,1.569058441,0.650384546,0.849816582,1.857244669,0.208918386,2.835730439,6.511042603,3.762665799,1.561859344,2.476577343,0.123554343,6.575141629,4.200659523,1.920809067,1.162943762,2.388001551
274,2.2,1061.002904,4.4,0,1.1,5.16E-06,3448.778321,0.000115871,309552.9224,0.893450649,0.006670538,0.432976057,2.074203194,1.259892637,2.715969551,104346.891,0.000400836,8.36E-07,0.003636363,3.71E-07,0.000640306,2.27E-07,0.419780752,0.270528875,0.486190637,0.011598651,0.119525679,4.531794761,1.401244871,0.652240204,0.377685844,1.136633843,0.208918386,2.169269124,5.752436603,2.452344427,1.761717867,2.792487036,0.122395964,1.65998085,2.472016613,1.453191401,1.382143182,2.342250531
275,0,1034.618991,4.4,1.1,1.1,8.71E-07,3337.455168,0.001057236,285547.4434,0.511291029,0.36330119,0.018789408,1.070843516,0.697409309,0.466665295,91895.28389,0.000766557,5.90E-07,0.002299639,2.21E-07,0.000997207,4.23E-07,0.256872248,0.200338889,0.118259441,0.004266954,0.115176937,0.81001392,2.019912726,0.52683743,0.863821259,1.639683466,0.207086521,0.903368625,3.342308796,1.692960832,0.893777186,1.776347727,0.120607829,0.958893781,4.343872178,1.849398399,0.658095208,1.592939415
276,1.1,1292.250418,0,0,1.1,8.21E-06,3663.158703,1.08E-04,296899.605,0.518652344,0.525627476,1.376482471,0.264378701,1.656722023,0.916996692,18763.05564,0.000711048,2.53E-07,0.004783404,5.38E-08,0.000573891,6.45E-07,0.299210086,0.113428468,0.522098382,0.062030851,0.114358929,3.965881486,1.572062248,0.654948573,0.896740674,1.956927273,0.221182254,6.588324578,6.215563507,2.53288693,1.239660335,2.393434805,0.120450856,6.598675178,5.950940307,2.164572857,0.737199822,1.685043646
277,0,1338.4042,5.5,1.1,1.1,9.13E-10,3203.371435,0.00057852,286659.2324,0.75650228,0.435494278,0.973549441,1.797547907,1.581622455,1.620337385,235535.069,0.000903515,1.40E-07,0.003703918,9.24E-07,0.001013749,6.90E-07,0.166966897,0.436080577,0.146608482,0.074534064,0.110408121,1.300374857,5.21560432,0.953129038,0.596180469,1.511065371,0.208918386,3.294472807,7.052712103,2.801705995,1.643203249,2.9458569,0.12990781,6.142852788,4.995316202,2.11985467,2.709964357,3.253166101
278,0,1338.645633,-4.4,0,1.1,3.32E-06,3731.753883,0.000179614,279661.4559,0.10187086,0.039369524,0.561599113,1.385144334,1.727272951,2.010181819,74558.98769,0.000474967,1.32E-07,0.009729172,6.02E-07,0.000320675,1.99E-07,0.229171831,0.199003896,0.457049519,0.040729572,0.120958116,1.197846393,2.04744016,0.79440323,1.586152491,2.389913902,0.208918386,1.11447665,5.303313403,2.246420045,0.610932825,2.141328406,0.124241615,6.562439773,4.348392301,1.945992063,1.272073981,1.889825636
279,1.1,1108.868855,1.1,0,0,3.58E-06,3687.023455,0.000456087,277837.7015,0.767176205,0.393813402,1.122879273,0.25198655,1.091140821,1.040553359,27587.46299,0.00097277,3.52E-07,0.004448839,5.98E-07,0.000808939,7.97E-07,0.473618161,0.545488273,0.416431423,0.071858391,0.109706393,1.44390095,1.950732909,0.689734633,0.623658793,1.555633563,0.208918386,1.017749221,6.385477622,2.650941756,2.38783519,2.717973501,0.112164358,3.616559388,2.851694323,1.443213875,0.243709685,1.389100237
280,0,1031.230592,3.3,0,1.1,6.69E-06,3785.813976,0.000123046,297733.3524,0.984028072,0.599950513,0.61321047,0.601462004,0.730504827,3.023574183,85123.58435,0.000155185,4.52E-07,0.006681726,3.79E-07,0.000965848,9.69E-07,0.436869777,0.34072313,0.125852583,0.085238246,0.115232435,4.231347919,1.836793515,0.580048265,0.96123344,2.688349508,0.221172549,3.180298461,4.147276557,2.031749553,1.157737987,1.945950125,0.120729628,2.357037783,3.655765881,1.721856405,0.546418138,1.826993264
281,0,1322.942405,0,1.1,1.1,5.17E-06,3920.647857,0.000888644,278588.8343,0.996614777,0.405217281,0.954674523,0.368451223,1.931491281,2.394145795,120361.19,0.000888275,5.59E-07,0.00256099,1.98E-07,0.001046353,3.14E-07,0.397593367,0.501560799,0.250726794,0.023723287,0.11978441,1.053508731,2.387640089,0.556884068,1.029191214,2.075772998,0.208521347,0.903294368,3.766458298,1.94393122,1.468729404,2.193070599,0.120522877,0.957678061,4.012902607,1.716489167,0.663053317,1.575507692
283,2.2,1524.662002,0,0,0,6.89E-06,3460.036806,0.000600083,299577.1041,0.815015301,1.05390601,1.259120358,1.023448231,1.975765651,4.080824354,258179.9661,0.00084394,2.37E-07,0.000312268,1.21E-08,0.001042111,1.01E-06,0.16714261,0.376811923,0.414205945,0.080770649,0.12083824,1.057711676,1.785959042,0.763669608,1.486330397,2.502761099,0.200287146,1.056478642,4.328779019,2.07350105,1.609509289,2.294944932,0.125455229,1.659410902,2.50376749,1.392557079,1.003171941,1.7965171
284,0,1098.222396,1.1,1.1,0,5.32E-06,3938.146445,0.00025353,291058.6904,0.934169415,0.530466865,0.98154884,1.08135559,0.183293611,5.09695961,73597.75591,0.000312655,2.16E-07,0.008861151,9.41E-07,1.04E-04,4.34E-07,0.414555293,0.332313463,0.32796032,0.02328885,0.125128802,1.073130235,2.616285739,1.069732955,3.177302377,3.053655208,0.221238762,0.872409301,6.735785472,2.620613769,0.703515543,1.436641413,0.1203746,1.558756963,5.871749381,2.264341302,2.88124635,3.213048354
285,2.2,1217.068874,-4.4,0,0,1.98E-06,3215.570003,0.000298392,310854.9093,0.338663082,0.868660137,1.092868927,0.895076393,0.218885139,1.667327003,215494.4501,0.000208094,2.49E-09,0.010360163,5.41E-07,0.000742623,2.64E-07,0.547905375,0.114133293,0.216019207,0.084436889,0.115572808,0.935359278,2.783653153,0.548893911,1.146959832,2.431832272,0.208918386,1.211915759,10.12907345,5.731397113,1.169280116,2.038854275,0.109820482,1.220182334,3.217192516,1.54924448,0.529460268,2.672921418
286,1.1,1004.586425,5.5,0,0,3.14E-07,3258.547409,3.01E-05,293814.5083,1.019150706,0.661152661,1.017529088,0.29819977,2.199153259,3.381386189,112899.0862,0.000500614,3.56E-07,0.003393673,6.11E-07,0.000289791,7.41E-07,0.338548993,0.526461421,0.333403854,0.034393237,0.125576527,0.903220326,1.190648013,0.57747,0.478847866,1.404495435,0.218165232,0.872311074,4.612200416,2.133867359,1.379868207,1.875570227,0.120450434,0.954232042,3.80713306,1.68019071,0.624033205,1.618038921
287,2.2,1503.077563,3.3,0,0,2.96E-06,3516.992861,0.00075935,298316.856,0.843433842,0.320492072,2.171244948,1.688168069,0.327075549,4.35872685,120500.3722,0.000398489,5.44E-08,0.010074891,1.22E-07,0.000220316,9.89E-07,0.335394617,0.28013135,0.149954169,0.055284568,0.125504872,0.809071351,1.867106183,0.728784793,0.65871711,1.743572496,0.20661073,0.840136057,3.929356362,2.210988032,0.829850938,1.533913613,0.120046568,0.830005434,4.252932915,1.887905326,0.451051543,2.447264015
288,1.1,1377.235323,-5.5,0,1.1,3.53E-06,3200.108602,0.000131508,288544.2394,0.728964288,0.981743354,1.791080924,1.683635475,0.270816799,3.468137946,29946.2226,0.000173638,4.35E-07,0.002803835,9.00E-07,0.001095551,8.01E-07,0.388281835,0.524236667,0.280617983,0.059633114,0.125145124,0.970200448,2.539178053,1.005004688,2.308003077,2.908126619,0.236570933,0.903232977,3.026977498,1.571071469,1.17355072,2.001122268,0.115782379,0.954207509,4.285661314,1.911231467,0.81241384,2.74359655
289,2.2,1050.65869,2.2,0,0,3.62E-06,3243.903942,0.000792467,283780.5879,0.671575451,0.404170572,1.627012457,0.269677762,1.566991167,1.347067997,100051.003,0.001001705,8.41E-07,0.006245437,5.25E-07,0.000439679,9.00E-07,0.400027441,0.542205603,0.151095745,0.043780464,0.119535724,1.254310034,1.97130839,0.614436495,1.211564865,2.178165881,0.206699899,0.838394458,2.742851882,1.310444266,0.53620913,1.389184423,0.123313434,0.819269936,3.676802462,1.619977017,0.267451621,1.06499587
290,0,1344.989148,-3.3,1.1,1.1,2.90E-06,3644.635816,0.001069617,305297.2053,0.580578095,0.244345769,2.185483143,0.938206362,2.083163673,0.85048115,198572.2737,0.000677261,1.04E-06,0.009087455,1.08E-06,0.000337277,1.08E-06,0.116679574,0.168643917,0.235420784,0.067011384,0.098366574,3.897397019,7.889407141,2.358176492,1.10918056,2.264901007,0.208918386,4.676380364,5.666717519,2.447439092,2.619005747,2.579140442,0.123873791,4.813405473,3.991299621,1.841317663,0.841686001,2.243073973
291,2.2,1433.016885,2.2,1.1,0,3.78E-06,3402.030947,7.21E-05,316324.2124,0.573200244,0.982102312,0.20234756,1.466756465,1.758819559,1.499478926,16275.94943,0.000767652,1.71E-07,0.009951179,5.62E-07,0.000388476,4.52E-07,0.535778005,0.420870857,0.512834841,0.060794612,0.130739978,3.217314751,3.503566264,2.218892484,2.014552274,2.60327586,0.208918386,6.599995842,8.849299889,3.317043063,0.639681348,1.665802979,0.125455229,6.59999686,7.227494747,2.616698566,0.734145252,3.220104866
292,1.1,1457.652222,-4.4,1.1,0,6.84E-06,3941.353416,0.000452495,280591.3214,0.599180689,0.052975176,0.512629898,1.806506727,1.061599448,3.956811944,157487.3543,0.000725518,2.81E-07,0.010347368,2.27E-07,0.000328303,8.74E-07,0.307529281,0.173871009,0.370863027,0.066235939,0.114727202,0.853352938,2.077120207,0.500875538,0.933847791,2.785559287,0.236263799,0.87143493,4.451852156,2.052726449,0.460628076,1.429110948,0.116810224,1.039767262,2.291798345,1.309272884,0.974377754,2.165513886
293,0,1628.125099,-5.5,0,0,6.29E-06,3786.68788,0.000117202,292285.4993,0.353764909,0.110195308,1.900176757,1.111781362,0.858468908,0.306905703,20042.67552,0.000863195,8.10E-07,0.006427702,3.13E-07,0.000525473,2.87E-07,0.49005138,0.338695011,0.248861016,0.085378305,0.094515535,5.216175646,2.092086312,0.937576106,0.672940974,1.72043818,0.208918386,5.188635251,5.703645557,2.39902473,0.906244615,1.695092666,0.113104094,5.259711555,3.082357288,1.460334494,0.338822613,1.346595153
294,0,1200.164365,2.2,1.1,1.1,8.04E-06,3652.430584,0.000374735,284571.3585,0.282811302,0.336909285,0.866534416,0.893024535,0.308910251,2.836458292,46363.56669,0.000843337,9.82E-07,0.008481807,1.00E-06,0.000151119,8.65E-07,0.224731736,0.46735995,0.287469502,0.06443985,0.098471387,1.185250605,6.531874522,1.322210564,1.800158341,2.259451364,0.235319145,0.839394691,3.267556276,1.459558265,0.880362597,2.59417305,0.123989436,0.902368026,4.557563166,2.020461337,0.924135533,1.773365254
295,1.1,1463.34572,3.3,0,0,8.59E-08,3729.515064,0.000374608,311801.0554,0.714578715,1.019465044,1.025955692,1.963748892,1.979848384,2.740351618,254102.4044,0.000765207,1.05E-06,0.006748236,9.04E-07,0.000462685,6.71E-07,0.439151628,0.40107847,0.18245982,0.016656222,0.109103134,3.766871972,1.261266515,0.509982789,1.068141372,1.846576317,0.208918386,3.656338422,4.320798323,2.642424596,1.384809412,2.251823668,0.110776245,3.699308679,3.635859423,1.702694428,0.658670154,2.710536636
296,1.1,1636.678504,5.5,0,1.1,1.04E-06,3849.159997,0.000516292,305304.4365,0.680786195,0.710148009,0.82625413,0.981401378,0.338187084,3.01399548,42292.87496,0.000868891,9.28E-08,0.004279602,5.71E-07,0.000324157,1.68E-07,0.443459982,0.490365523,0.45556966,0.078916058,0.108425243,0.98184871,1.487581711,0.559572862,0.881844413,2.155940058,0.200198153,0.903334843,3.124617072,1.456652407,0.904646876,1.918206667,0.110252638,0.954314162,3.295186294,1.556709239,0.465999096,1.683057826
297,0,1095.221809,-3.3,1.1,0,4.28E-06,3360.963125,0.000296266,288627.4703,0.113484855,0.217041629,2.190230604,1.651272702,0.055251525,2.386806691,221247.3795,0.000257475,3.83E-07,0.0033228,2.71E-07,0.000626493,4.33E-07,0.496962875,0.175857308,0.115817573,0.096714402,0.120600573,3.286551643,1.349967828,0.707150877,0.971845402,1.94697763,0.208918386,2.328468496,7.277301312,2.842454581,0.654078582,1.452219519,0.120869665,6.599985693,6.750127431,2.585181578,1.827456737,2.694861971
298,0,1626.817764,4.4,1.1,1.1,2.72E-06,3737.961997,1.44E-05,278624.832,0.804169279,1.041587125,0.771905146,1.947627982,1.980598674,0.156276666,275190.9666,0.000590485,8.81E-07,0.005959694,7.29E-08,1.03E-04,4.15E-07,0.263896297,0.172124621,0.185674326,0.104931849,0.124720097,1.304325789,2.684452026,0.497539945,0.274937925,1.229676029,0.208918386,4.234277597,6.210958628,2.517026523,0.583966441,1.484344926,0.120168774,4.92778489,4.24906101,1.927382104,1.399671393,3.202164732
299,2.2,1457.894622,1.1,0,0,5.22E-06,3265.479614,0.000688152,279018.1144,0.12588374,0.040279439,0.553738157,0.883339826,1.162609737,2.235462687,143214.6655,0.00048711,1.73E-07,0.002889543,1.09E-06,0.00043723,3.61E-07,0.476542532,0.208900287,0.235579398,0.002875087,0.114847723,0.836191371,1.804513661,0.640488572,0.650285623,1.753876622,0.217564932,0.872248666,3.674679995,1.714362033,1.302789301,1.914878185,0.102388145,1.075819862,2.256949829,0.699081988,1.958188855,2.468116174
300,0,1575.456526,5.5,0,0,2.65E-06,3340.336436,0.000862287,281322.2401,0.055385872,0.086342428,0.34515041,1.227101707,2.182367791,2.135307782,226718.635,0.000618121,6.10E-07,0.000958763,2.49E-07,0.000938355,7.95E-07,0.305370259,0.166637468,0.124837318,0.109839749,0.120126374,5.777697345,1.4481994,0.59478938,1.910312923,2.515539243,0.208918386,4.503992321,6.240293785,2.580634651,0.526586417,2.961351947,0.120651861,3.833251937,4.032184354,1.863676993,1.52863153,2.628601974
301,0,1124.014881,-5.5,1.1,1.1,9.34E-06,3455.957989,0.000604947,296468.2326,0.696785077,0.529544733,0.386408201,1.133308362,0.157792458,4.76975784,131004.9237,0.00013264,1.90E-07,0.005830561,9.78E-07,0.000343205,1.68E-07,0.215370018,0.485276354,0.359163039,0.097465907,0.124653245,6.405186703,1.426342767,0.568957766,0.399924931,1.478869405,0.221006824,5.730679313,6.017263599,2.482958009,0.451480046,1.364310371,0.123419342,6.598594098,4.382295517,1.798820969,1.284887568,1.687815704
302,2.2,1389.161212,2.2,0,1.1,7.70E-06,3670.446445,0.000471598,284519.7976,0.916440811,0.909091503,0.812718772,0.167833119,0.5677011,5.39817049,175140.0039,0.001026864,8.86E-07,0.003044514,6.86E-07,0.000126358,1.09E-07,0.451192228,0.111406373,0.344832867,0.064429302,0.125865088,0.835568682,2.324659448,0.937948935,3.165303963,2.849844889,0.218890089,0.871843077,5.774879582,2.482138246,1.267240296,1.958510339,0.120690951,0.955996068,4.481282939,1.981233642,0.84172134,2.525580001
303,0,1283.118064,3.3,1.1,1.1,1.07E-05,3191.201222,0.000834328,310115.2562,1.012262352,0.984197204,0.674321479,1.072127681,1.333160008,0.36087626,182582.037,0.000833423,4.98E-07,0.010676795,7.16E-07,0.000112041,2.40E-07,0.265338377,0.515755039,0.221296331,0.081682156,0.12587698,1.811780395,2.030262878,0.768165205,2.419755862,2.585776594,0.221408677,1.019792812,5.519155039,2.413327826,1.272207186,2.064346669,0.120665098,6.578360926,4.203080376,1.919804408,1.146293508,1.962571522
304,0,1365.217595,-4.4,0,0,5.53E-06,3436.699227,0.000818365,305987.8457,0.675463546,0.865247671,1.150440474,1.153537863,0.908709413,4.344715603,42950.25397,0.000923254,6.38E-07,0.006813934,5.05E-07,0.000567166,1.90E-07,0.539774359,0.48675483,0.437117069,0.06821253,0.125524196,0.897022808,2.458811031,0.973195987,1.661383685,2.909596271,0.208918386,0.935945783,4.322449069,2.358056724,1.524079366,2.375101788,0.120823908,0.835901536,4.482485661,2.001556167,1.800010005,2.213765754
305,0,1000.089418,4.4,0,1.1,2.58E-06,3251.770823,0.000519773,278379.9874,0.551071311,0.087962305,0.028629924,1.938009111,1.804606113,4.258311938,268787.642,0.000456148,4.86E-07,0.006259055,2.93E-08,0.001010951,8.99E-08,0.280341253,0.516317957,0.528460545,0.029906399,0.12475151,0.886182458,1.841702514,0.571046009,3.160581855,3.236840296,0.221001876,3.769162484,5.864698602,2.423951818,3.349091408,3.228464268,0.120181315,5.633387967,3.888476641,1.84851506,4.317868092,3.25195018
306,0,1425.583536,3.3,0,0,8.31E-06,3357.501942,0.000579826,284698.0159,0.601261381,0.038101009,1.182177432,0.9715832,0.326705793,1.499673066,56959.16606,0.001012645,2.16E-07,0.005680579,5.99E-07,0.000514369,4.10E-07,0.506911697,0.152875694,0.114805782,0.02021063,0.120393255,6.116363827,1.962430853,0.656061708,3.653929434,3.278982581,0.221094868,6.598227406,6.457121265,2.624135115,1.187193725,2.777340648,0.120592694,6.598202622,4.391111305,1.990553909,1.738898734,2.713502737
307,1.1,1433.816064,1.1,0,0,5.22E-06,3648.28321,0.000269821,285906.3856,0.068569137,0.048377753,0.254189436,1.54246361,1.338001281,1.720974682,75776.32413,0.000215103,4.28E-08,0.003649397,1.03E-06,0.000606923,8.15E-07,0.197423681,0.340809755,0.408226257,0.100579823,0.12579174,2.305697665,1.73809508,0.724726405,1.886990801,3.16529416,0.197149926,1.174527422,3.242767386,1.571707707,0.356287214,1.433760271,0.12366583,1.872566551,3.300113235,1.71130742,2.044791932,2.596058981
309,2.2,1168.858413,-5.5,0,1.1,5.86E-06,3428.365626,6.90E-05,282877.3001,0.961430542,0.672009951,1.82387987,1.478899561,0.996443168,4.9971046,168335.1329,0.000931961,3.48E-07,0.001403306,6.05E-07,8.57E-05,8.51E-07,0.328633315,0.246970442,0.495782285,0.043518745,0.11968097,6.077408568,1.811736232,1.036722231,1.004112461,2.212070268,0.220967791,5.944558562,6.211759172,2.583567722,2.105222983,2.62960824,0.120164975,5.672169709,4.239809454,1.93004646,1.131658802,3.197288925
310,1.1,1144.629998,5.5,1.1,0,3.16E-07,3656.613506,0.000184268,285832.6508,0.468402623,1.007360168,0.919531495,0.572577074,1.243873622,2.227190382,276935.4946,0.000355661,7.07E-07,0.005423124,2.03E-07,0.000758667,3.53E-07,0.449350942,0.508952879,0.134159471,0.043433203,0.120424794,0.888732615,5.227426769,0.968975091,0.382292816,1.5265237,0.208918386,2.540446483,7.175039705,2.844581178,1.922445005,2.575958415,0.125455229,4.19063504,4.973129486,2.13025422,1.751631888,2.857639457
311,2.2,1523.566223,4.4,1.1,1.1,1.59E-06,3412.899169,0.001003221,302802.7714,0.194217882,0.121664697,0.277226772,2.056952005,1.457635238,3.560381946,225348.2692,0.001034299,9.60E-07,0.004531884,8.46E-07,0.000441258,1.03E-06,0.232579971,0.174923442,0.39890545,0.027070345,0.120265415,1.862625744,1.851171161,0.80024756,1.281661365,2.702866157,0.208918386,2.554286912,6.459525493,2.601913777,1.078483596,2.320180279,0.111273826,5.915784798,1.551670062,0.938868097,2.372225473,2.775939851
312,0,1640.888226,4.4,0,1.1,1.10E-05,3619.648767,0.000753213,305379.8979,0.767505698,0.300818146,1.02375051,0.737126596,1.66217124,2.302253518,236986.3581,0.000437767,1.38E-07,0.006315839,9.51E-08,0.000406678,9.82E-07,0.151325655,0.187604595,0.306631608,0.016282023,0.125726318,0.972597376,2.8273127,1.115123019,2.658203558,2.948771834,0.237299834,0.937234935,5.491357985,2.54841689,1.774411361,2.534363881,0.120254405,3.334575838,5.448106381,2.1427333,3.768925828,3.20320925
313,2.2,1525.671529,-3.3,1.1,1.1,8.79E-06,3287.4474,6.87E-05,292033.4037,0.82740492,0.201094681,0.966422074,0.37383184,0.408445502,1.862206529,270443.2344,0.000934615,2.75E-07,0.002951101,2.79E-08,0.00052245,9.65E-08,0.124035955,0.433553216,0.361805431,0.068277159,0.125573964,0.81812314,2.651802654,1.058839597,2.696318167,2.935276459,0.218295705,0.936148907,4.265936097,2.1443365,1.93702469,2.415316529,0.120568008,0.891327983,4.865560609,2.086667319,0.923752493,2.259994716
